No,channel_1,,,,,,,,,,channel_2,,,,,,,,,,output,label
0,28.461784,20.000015,28.455221,20.000013,28.455221,20.000013,30.869438,23.520683,30.869467,23.52077,30.869467,23.52077,31.1646,25.10666,31.164616,25.106716,31.164616,25.106716,31.368137,26.261217,37.61856,38.0
1,20.621733,5.000032,20.61052,5.000029,20.61052,5.000029,25.141073,11.224228,25.141298,11.224763,25.141298,11.224763,26.153755,14.251002,26.153778,14.251498,26.153778,14.251498,27.153942,16.527456,37.61855,37.2
2,21.061184,5.0000315,21.048075,5.0000286,21.048075,5.0000286,25.37821,11.415505,25.378386,11.415911,25.378386,11.415911,26.581305,14.6342325,26.58127,14.635222,26.58127,14.635222,27.751135,17.18024,37.61855,37.2
3,33.411304,30.000006,33.409267,30.000006,33.409267,30.000006,34.44132,31.384186,34.441612,31.38425,34.441612,31.38425,34.52806,32.00714,34.528133,32.007225,34.528133,32.007225,34.611504,32.463562,37.61856,37.4
4,22.817085,10.000022,22.807432,10.000019,22.807432,10.000019,26.222322,15.139076,26.222431,15.139437,26.222431,15.139437,26.674202,17.523792,26.674158,17.523848,26.674158,17.523848,26.982265,19.257706,37.618553,37.6
5,38.415367,39.999996,38.41665,39.999996,38.41665,39.999996,37.977547,39.34115,37.976494,39.341095,37.976494,39.341095,37.926586,39.023163,37.9267,39.023113,37.9267,39.023113,37.834232,38.76687,37.618565,37.0
6,28.392212,20.000015,28.387352,20.000013,28.387352,20.000013,30.698717,23.25454,30.699038,23.25481,30.699038,23.25481,31.219002,24.831032,31.219004,24.831072,31.219004,24.831072,31.754988,26.088566,37.61856,37.4
7,23.742521,10.000023,23.732937,10.000021,23.732937,10.000021,27.503561,15.421177,27.50377,15.421671,27.50377,15.421671,28.501755,18.141441,28.50173,18.141977,28.50173,18.141977,29.484842,20.299538,37.618553,38.0
8,20.496592,5.000031,20.486736,5.000028,20.486736,5.000028,24.797102,10.954182,24.797318,10.954687,24.797318,10.954687,25.818695,13.895537,25.818722,13.896012,25.818722,13.896012,26.827194,16.129139,37.61855,37.4
9,36.095665,35.000004,36.09474,35.0,36.09474,35.0,36.447227,35.483707,36.447227,35.483727,36.447227,35.483727,36.460144,35.694973,36.46,35.694977,36.46,35.694977,36.471256,35.8481,37.618565,37.2
10,35.952072,35.0,35.95152,35.0,35.95152,35.0,36.213608,35.371914,36.21357,35.371933,36.21357,35.371933,36.23074,35.54289,36.230618,35.542892,36.230618,35.542892,36.24324,35.670097,37.618565,37.0
11,36.23094,35.000004,36.230225,35.000004,36.230225,35.000004,36.570663,35.481483,36.570652,35.48152,36.570652,35.48152,36.593388,35.70238,36.593304,35.702377,36.593304,35.702377,36.61195,35.866657,37.618565,37.6
12,38.636723,39.999996,38.637733,39.999996,38.637733,39.999996,38.290215,39.45351,38.28939,39.453518,38.28939,39.453518,38.233234,39.185436,38.233334,39.18539,38.233334,39.18539,38.151356,38.966507,37.618565,37.4
13,38.919174,39.999996,38.91974,40.0,38.91974,40.0,38.606823,39.568558,38.60687,39.56853,38.60687,39.56853,38.58898,39.373486,38.589108,39.373478,38.589108,39.373478,38.57584,39.2285,37.618565,37.8
14,18.84365,4.42e-05,18.82832,3.98e-05,18.82832,3.98e-05,24.383007,7.7942038,24.38317,7.7946763,24.38317,7.7946763,25.683893,11.575748,25.683926,11.576234,25.683926,11.576234,26.95103,14.411583,37.61854,38.0
15,30.9521,25.000011,30.947056,25.00001,30.947056,25.00001,32.821423,27.640587,32.82182,27.640842,32.82182,27.640842,33.016594,28.78795,33.01655,28.787941,33.01655,28.787941,33.164413,29.610628,37.61856,37.4
16,19.051697,4.57e-05,19.035015,4.11e-05,19.035015,4.11e-05,24.847046,8.138554,24.847225,8.139054,24.847225,8.139054,26.135908,12.024705,26.135933,12.025202,26.135933,12.025202,27.391815,14.910731,37.61854,38.0
17,38.754128,39.999996,38.755013,39.999996,38.755013,39.999996,38.414776,39.49298,38.41473,39.492905,38.41473,39.492905,38.37037,39.25198,38.370438,39.25198,38.370438,39.25198,38.305843,39.057793,37.618565,37.6
18,33.698616,30.000006,33.69594,30.000006,33.69594,30.000006,34.79669,31.536825,34.797165,31.536976,34.797165,31.536976,34.874527,32.224613,34.874573,32.22469,34.874573,32.22469,34.958447,32.72494,37.61856,37.8
19,25.653202,15.000019,25.646929,15.000017,25.646929,15.000017,28.730986,19.189112,28.731276,19.189465,28.731276,19.189465,29.3828,21.213709,29.38277,21.213808,29.38277,21.213808,30.038675,22.801645,37.618557,37.2
20,17.143658,3.1e-05,17.130178,2.78e-05,17.130178,2.78e-05,22.380651,7.223777,22.368912,7.1453686,22.368912,7.1453686,23.055477,10.507131,23.042837,10.457128,23.042837,10.457128,23.487541,12.72436,37.618546,37.4
21,30.810974,25.00001,30.807617,25.00001,30.807617,25.00001,32.36023,27.245508,32.36056,27.245705,32.36056,27.245705,32.55572,28.284065,32.55568,28.28405,32.55568,28.28405,32.698967,29.05246,37.61856,37.8
22,38.498528,39.999996,38.499523,39.999996,38.499523,39.999996,38.050438,39.372677,38.050426,39.37258,38.050426,39.37258,38.032146,39.095,38.032234,39.09501,38.032234,39.09501,38.012543,38.89001,37.618565,37.0
23,31.601719,25.000011,31.596254,25.000011,31.596254,25.000011,33.51569,27.814249,33.515846,27.814697,33.515846,27.814697,33.93833,29.14558,33.938354,29.145739,33.938354,29.145739,34.3804,30.193254,37.61856,38.0
24,22.894491,10.000024,22.887644,10.000022,22.887644,10.000022,27.007467,15.178691,27.0077,15.179266,27.0077,15.179266,27.723078,17.621523,27.72314,17.622032,27.72314,17.622032,28.420036,19.490139,37.618553,37.4
25,18.178352,4.16e-05,18.165861,3.75e-05,18.165861,3.75e-05,23.296934,7.129219,23.29705,7.129658,23.29705,7.129658,24.545921,10.647987,24.546003,10.648499,24.546003,10.648499,25.767977,13.318108,37.61854,37.6
26,28.912817,20.000015,28.906116,20.000013,28.906116,20.000013,31.314095,23.603455,31.310192,23.560602,31.310192,23.560602,31.955038,25.37509,31.95774,25.366522,31.95774,25.366522,32.596718,26.795565,37.61856,37.8
27,38.981354,40.0,38.981956,40.0,38.981956,40.0,38.69096,39.589935,38.690968,39.589905,38.690968,39.589905,38.660126,39.398693,38.660202,39.39869,38.660202,39.39869,38.61758,39.24711,37.618565,38.0
28,28.130877,20.000013,28.12572,20.000011,28.12572,20.000011,30.231155,23.146774,30.231178,23.146828,30.231178,23.146828,30.516344,24.611263,30.51636,24.611319,30.51636,24.611319,30.711973,25.695297,37.61856,37.8
29,28.798023,20.000015,28.790731,20.000013,28.790731,20.000013,31.367332,23.742918,31.367632,23.743284,31.367632,23.743284,31.954613,25.52183,31.954586,25.521864,31.954586,25.521864,32.548405,26.926304,37.61856,37.4
30,36.238625,35.000004,36.23758,35.000004,36.23758,35.000004,36.63982,35.54976,36.639874,35.549847,36.639874,35.549847,36.683853,35.79966,36.683773,35.79966,36.683773,35.79966,36.746536,35.99568,37.618565,37.4
31,23.566092,10.000024,23.554981,10.000021,23.554981,10.000021,27.457981,15.640674,27.458168,15.641212,27.458168,15.641212,28.442148,18.424082,28.442114,18.424547,28.442114,18.424547,29.406178,20.610441,37.618553,37.0
32,28.468416,20.000015,28.461271,20.000013,28.461271,20.000013,31.064627,23.699211,31.064661,23.699303,31.064661,23.699303,31.364489,25.324993,31.36451,25.325062,31.36451,25.325062,31.572826,26.494963,37.61856,37.8
33,27.969273,20.000015,27.963444,20.000013,27.963444,20.000013,30.414902,23.375666,30.415062,23.376156,30.415062,23.376156,30.694809,24.868107,30.694855,24.868235,30.694855,24.868235,30.900803,25.94472,37.61856,37.2
34,30.89857,25.00001,30.894707,25.00001,30.894707,25.00001,32.579453,27.37635,32.57958,27.376566,32.57958,27.376566,32.92126,28.505949,32.92134,28.506105,32.92134,28.506105,33.288006,29.398624,37.61856,37.0
35,20.951807,5.000032,20.938543,5.000029,20.938543,5.000029,25.412392,11.481207,25.412605,11.481743,25.412605,11.481743,26.548386,14.677622,26.548342,14.678063,26.548342,14.678063,27.653357,17.09508,37.61855,37.0
36,33.377785,30.000006,33.37565,30.000006,33.37565,30.000006,34.244965,31.305202,34.245323,31.305252,34.245323,31.305252,34.31543,31.910654,34.315487,31.91072,34.315487,31.91072,34.387764,32.35905,37.61856,37.2
37,28.89273,20.000015,28.885761,20.000015,28.885761,20.000015,31.575365,23.77821,31.575714,23.77859,31.575714,23.77859,32.128174,25.547523,32.128166,25.547562,32.128166,25.547562,32.694096,26.9363,37.61856,37.8
38,31.144175,25.00001,31.139563,25.00001,31.139563,25.00001,32.77778,27.485796,32.777855,27.486094,32.777855,27.486094,33.201797,28.704742,33.201797,28.704876,33.201797,28.704876,33.640526,29.680237,37.61856,37.2
39,26.24784,15.000021,26.238287,15.000019,26.238287,15.000019,29.895647,19.988405,29.89597,19.988874,29.89597,19.988874,30.575642,22.288107,30.575598,22.288218,30.575598,22.288218,31.258104,24.050083,37.61856,37.4
40,28.801485,20.000015,28.794659,20.000013,28.794659,20.000013,31.364458,23.680363,31.364779,23.680721,31.364779,23.680721,31.936176,25.430422,31.93616,25.430458,31.93616,25.430458,32.518585,26.813696,37.61856,37.6
41,24.877108,15.000017,24.872107,15.000015,24.872107,15.000015,27.555939,18.742353,27.556202,18.74262,27.556202,18.74262,27.93782,20.486782,27.937782,20.486778,27.937782,20.486778,28.203209,21.781973,37.618557,37.6
42,38.879417,39.999996,38.880066,40.0,38.880066,40.0,38.584526,39.562912,38.584515,39.562862,38.584515,39.562862,38.546223,39.354282,38.546284,39.354282,38.546284,39.354282,38.492935,39.186424,37.618565,37.8
43,16.713448,2.82e-05,16.702799,2.54e-05,16.702799,2.54e-05,21.209747,6.4506674,21.209894,6.450974,21.209894,6.450974,21.869207,9.506121,21.86924,9.506598,21.86924,9.506598,22.287312,11.623637,37.618546,37.6
44,33.78835,30.000008,33.785587,30.000006,33.785587,30.000006,34.95565,31.599728,34.95614,31.599916,34.95614,31.599916,35.03767,32.30908,35.037712,32.309155,35.037712,32.309155,35.125824,32.823044,37.61856,38.0
45,19.200634,5.000025,19.193298,5.0000224,19.193298,5.0000224,23.297928,10.467792,23.288656,10.43868,23.288656,10.43868,23.891907,13.020639,23.888826,13.007312,23.888826,13.007312,24.299318,14.888709,37.61855,38.0
46,28.181648,20.000013,28.177511,20.000013,28.177511,20.000013,30.406254,23.103231,30.406565,23.103464,30.406565,23.103464,30.895926,24.608627,30.895935,24.608671,30.895935,24.608671,31.401213,25.809391,37.61856,37.2
47,35.9938,35.0,35.99321,35.0,35.99321,35.0,36.291637,35.40198,36.29163,35.402008,36.29163,35.402008,36.328014,35.58944,36.327938,35.589443,36.327938,35.589443,36.37347,35.73732,37.618565,37.0
48,31.58912,25.000011,31.583565,25.000011,31.583565,25.000011,33.632954,27.896421,33.63314,27.89687,33.63314,27.89687,34.018063,29.226694,34.01813,29.226873,34.01813,29.226873,34.426678,30.259232,37.61856,38.0
49,31.244911,25.000011,31.239689,25.00001,31.239689,25.00001,33.078144,27.688108,33.077915,27.688152,33.077915,27.688152,33.275475,28.875479,33.27559,28.87566,33.27559,28.87566,33.423492,29.733145,37.61856,38.0
50,22.727036,10.000022,22.71745,10.000019,22.71745,10.000019,26.107138,15.102611,26.107243,15.102964,26.107243,15.102964,26.55546,17.470701,26.555418,17.470758,26.555418,17.470758,26.86102,19.192556,37.618553,37.4
51,25.250937,15.000019,25.24279,15.000017,25.24279,15.000017,28.524782,19.477732,28.525057,19.478102,28.525057,19.478102,28.908432,21.435953,28.908403,21.43596,28.908403,21.43596,29.17927,22.844296,37.618557,37.0
52,33.8144,30.000006,33.812244,30.000006,33.812244,30.000006,34.78431,31.447165,34.784492,31.447248,34.784492,31.447248,35.014523,32.161568,35.014534,32.161594,35.014534,32.161594,35.26451,32.737957,37.61856,37.8
53,26.245497,15.00002,26.236673,15.000018,26.236673,15.000018,29.669548,19.761442,29.669868,19.761885,29.669868,19.761885,30.385954,22.02002,30.385899,22.020117,30.385899,22.020117,31.104649,23.775675,37.61856,37.6
54,28.814192,20.000015,28.807566,20.000013,28.807566,20.000013,31.187435,23.563099,31.187727,23.563454,31.187727,23.563454,31.821224,25.315395,31.821177,25.31542,31.821177,25.31542,32.455654,26.720346,37.61856,37.6
55,36.373142,35.000004,36.37206,35.000004,36.37206,35.000004,36.810604,35.597263,36.810623,35.597332,36.810623,35.597332,36.829906,35.85849,36.829803,35.858486,36.829803,35.858486,36.85017,36.048626,37.618565,37.8
56,33.757812,30.000008,33.75531,30.000006,33.75531,30.000006,34.88642,31.555529,34.88661,31.555605,34.88661,31.555605,35.081097,32.28002,35.081127,32.28006,35.081127,32.28006,35.295494,32.847336,37.61856,37.6
57,38.47579,39.999996,38.47668,39.999996,38.47668,39.999996,38.050243,39.39388,38.049603,39.393852,38.049603,39.393852,38.007694,39.10958,38.007755,39.109528,38.007755,39.109528,37.93709,38.883213,37.618565,37.0
58,38.859684,39.999996,38.86051,39.999996,38.86051,39.999996,38.51301,39.51417,38.51299,39.514114,38.51299,39.514114,38.479794,39.291595,38.47987,39.29159,38.47987,39.29159,38.430008,39.116146,37.618565,37.8
59,20.334867,5.0000334,20.325891,5.00003,20.325891,5.00003,25.20583,11.174288,25.206482,11.174603,25.206482,11.174603,26.05408,13.991904,26.054007,13.991649,26.054007,13.991649,26.884222,16.131845,37.61855,37.6
60,30.770576,25.000011,30.765715,25.00001,30.765715,25.00001,32.52077,27.52122,32.521114,27.521433,32.521114,27.521433,32.707012,28.627071,32.70697,28.627064,32.70697,28.627064,32.846508,29.422712,37.61856,37.0
61,36.331768,35.000004,36.33074,35.000004,36.33074,35.000004,36.72008,35.55539,36.720894,35.555374,36.720894,35.555374,36.77588,35.818394,36.77578,35.818447,36.77578,35.818447,36.852314,36.02908,37.618565,37.6
62,38.78306,39.999996,38.783943,39.999996,38.783943,39.999996,38.415337,39.48285,38.415344,39.48281,38.415344,39.48281,38.402916,39.25395,38.40303,39.25395,38.40303,39.25395,38.390865,39.085983,37.618565,37.6
63,38.86807,39.999996,38.86891,40.0,38.86891,40.0,38.590397,39.55035,38.590378,39.550327,38.590378,39.550327,38.5867,39.34338,38.586815,39.34338,38.586815,39.34338,38.58129,39.189274,37.618565,37.8
64,33.70335,30.000006,33.700737,30.000006,33.700737,30.000006,34.714848,31.48695,34.715332,31.487095,34.715332,31.487095,34.78751,32.165066,34.787544,32.16513,34.787544,32.16513,34.866978,32.662205,37.61856,37.8
65,28.149088,20.000015,28.143127,20.000013,28.143127,20.000013,30.640802,23.439806,30.64085,23.439869,30.64085,23.439869,30.941906,24.971825,30.94192,24.97201,30.94192,24.97201,31.152811,26.084082,37.61856,37.6
66,18.11606,4.33e-05,18.10212,3.9e-05,18.10212,3.9e-05,23.604961,7.474248,23.605078,7.474738,23.605078,7.474738,24.776897,11.053374,24.776993,11.053956,24.776993,11.053956,25.927635,13.721364,37.61854,37.0
67,25.584696,15.000018,25.577326,15.000016,25.577326,15.000016,28.365429,19.161688,28.352758,19.130434,28.352758,19.130434,28.740824,21.108948,28.734978,21.098574,28.734978,21.098574,28.9945,22.535337,37.618557,38.0
68,31.239222,25.000011,31.234455,25.00001,31.234455,25.00001,32.970314,27.568926,32.970425,27.56925,32.970425,27.56925,33.37761,28.806524,33.377632,28.80667,33.377632,28.80667,33.80404,29.78945,37.61856,37.4
69,33.621014,30.000006,33.61912,30.000006,33.61912,30.000006,34.705402,31.438635,34.70566,31.438765,34.70566,31.438765,34.804897,32.090496,34.804955,32.090572,34.804955,32.090572,34.895218,32.5696,37.61856,38.0
70,16.137241,2.96e-05,16.127518,2.66e-05,16.127518,2.66e-05,21.184181,6.4780397,21.183735,6.47503,21.183735,6.47503,21.87331,9.49672,21.873106,9.495943,21.873106,9.495943,22.325802,11.566827,37.618546,37.0
71,25.56216,15.000018,25.556034,15.000016,25.556034,15.000016,28.495783,19.083466,28.49606,19.083803,28.49606,19.083803,29.170134,21.085993,29.170092,21.086086,29.170092,21.086086,29.849003,22.669115,37.618557,37.0
72,30.81059,25.00001,30.806744,25.00001,30.806744,25.00001,32.503567,27.370314,32.503933,27.370525,32.503933,27.370525,32.701103,28.439693,32.70106,28.439682,32.70106,28.439682,32.848396,29.221495,37.61856,37.6
73,36.091633,35.000004,36.090977,35.0,36.090977,35.0,36.430004,35.448612,36.430004,35.44866,36.430004,35.44866,36.468243,35.65499,36.468174,35.654995,36.468174,35.654995,36.516968,35.816708,37.618565,37.2
